95.6	16.1	2.31	10.9	992	0.196	0.000697	7.76	0.00157	0.000000463	3.15E-12	7.71E-12	3.64E-23	-2.95E-15	1.08E-23	0
95.4	10.6	0.121	2.74	1150	0.16	0.000741	7.39	0.0013	5.38E-09	1.1E-11	2.43E-12	-1.22E-24	-1.16E-16	-1.25E-23	0
58.2	11.3	0.886	3.66	552	0.186	0.000864	7.22	0.00247	0.000000765	1.33E-10	2.04E-11	-6.19E-22	-1.21E-14	8.62E-22	1
59.1	10.8	1.13	4.64	524	0.196	0.000829	7.34	0.00248	0.000000917	7.84E-11	6.79E-11	1.99E-22	3.55E-14	-4.95E-21	1
52.8	10.8	1.2	5.01	551	0.192	0.000807	7.35	0.00272	0.00000127	1.86E-10	1.26E-10	8.53E-21	1.02E-13	-1.73E-20	1
52.2	9.77	1.56	6.55	585	0.186	0.00097	7.12	0.00281	0.0000015	2.69E-10	4.55E-11	1.13E-21	4.91E-14	-4.91E-21	1
50.6	8.65	2.47	13.3	623	0.186	0.00111	7	0.00272	0.000000927	2.12E-10	2.03E-11	-6.69E-22	-1.78E-14	1.15E-21	1
53.2	9.28	1.84	8.07	536	0.203	0.000943	7.26	0.00283	0.00000204	1.49E-10	1.91E-10	2.95E-20	2.59E-13	-1.27E-20	1
54.8	9.53	1.6	6.53	544	0.206	0.00102	7.16	0.00273	0.00000153	1.55E-10	8.95E-11	6.86E-21	8.69E-14	-8E-21	1
54.3	9.03	1.66	7.18	539	0.21	0.00102	7.17	0.00272	0.00000153	1.39E-10	6.71E-11	2.88E-21	5.45E-14	-5.82E-21	1
55.6	8.53	1.42	6.12	513	0.205	0.00102	7.2	0.00281	0.0000022	9.41E-11	1.15E-10	1.13E-20	1.66E-13	-3.97E-21	1
71.3	7.88	1.08	5.4	504	0.173	0.0012	6.84	0.00183	7.95E-08	1.65E-11	2.76E-11	5.34E-22	5.96E-15	-2.49E-22	1
70.5	7.28	1.46	7.33	399	0.18	0.000987	7.16	0.00189	0.000000151	5.42E-11	4.37E-12	-5.3E-23	-6.39E-16	4.15E-23	1
70	6.79	0.974	5.66	407	0.185	0.00104	7.13	0.00189	0.000000196	5.34E-11	4.54E-12	-5.18E-24	-1.51E-15	7.06E-23	1
68.2	7.12	0.551	3.68	388	0.187	0.00115	6.96	0.00207	0.000000424	1.39E-10	7.77E-12	6.42E-23	-2.89E-16	2.47E-22	1
70.9	8.38	0.498	3.53	420	0.181	0.00107	7.02	0.00197	0.000000381	1.34E-10	6.96E-12	5.64E-23	-4.1E-16	2.05E-22	1
71.6	8	0.552	3.37	457	0.176	0.00117	6.88	0.00188	3.22E-08	7.31E-11	2.17E-11	7.24E-22	1.42E-15	4.74E-22	1
78.5	9.09	0.207	2.85	506	0.165	0.00095	7.11	0.00173	0.000000181	9.07E-11	1.03E-12	5.83E-24	7.12E-17	8.01E-24	1
83.7	10.2	0.297	2.64	572	0.151	0.000951	7.08	0.00167	0.000000171	9.35E-11	6.79E-12	1.42E-22	1.02E-15	9.55E-23	1
86.1	9.55	0.27	2.56	600	0.151	0.00093	7.11	0.00158	0.000000112	7.76E-11	4.35E-12	7.07E-23	1.29E-15	-3.74E-23	1
83.8	8.46	0.323	2.5	578	0.157	0.00109	6.94	0.00163	2.99E-08	6.6E-11	9.73E-12	2.12E-22	8.58E-16	1.27E-22	1
84.7	8.99	0.359	2.74	588	0.158	0.00111	6.91	0.00159	6.46E-10	4.75E-11	6.15E-12	1.04E-22	-7.19E-17	-1.69E-23	1
84.3	9.29	0.173	2.6	562	0.157	0.00114	6.87	0.00161	1.8E-09	5.46E-11	7.86E-12	1.33E-22	3.33E-16	-9.4E-23	1
86.6	9.34	0.124	2.45	588	0.153	0.00116	6.87	0.0016	4.74E-09	5.9E-11	3.95E-12	5.23E-23	2.56E-16	-3.01E-23	1
85.6	8.72	0.262	2.44	560	0.162	0.00126	6.77	0.00164	3.29E-09	4.34E-11	7.99E-12	1.09E-22	2.78E-16	1.01E-22	1
95.4	7.93	0.284	3.82	839	0.161	0.000656	7.5	0.00132	1.24E-08	4.88E-12	6.12E-12	3.32E-23	4.77E-16	-4.23E-24	1
69.7	10.5	-0.215	2.5	272	0.204	0.000758	7.48	0.00231	0.000000435	1.93E-10	1.09E-10	1.38E-20	4.02E-14	7.75E-21	0
68	10.2	-0.209	2.54	298	0.192	0.000638	7.58	0.00226	0.00000051	1.11E-10	8.23E-11	7.84E-21	4.56E-14	-4.49E-22	0
67.1	11.4	-0.1	2.48	269	0.23	0.000899	7.52	0.00259	0.00000146	6.54E-11	1.69E-10	1.77E-20	1.82E-13	1.86E-21	0
58.8	11.5	1.52	5.62	724	0.156	0.00123	6.86	0.00223	0.000000684	4.36E-11	1.98E-12	-1.13E-23	2.56E-17	1.45E-23	0
67.1	11	0.294	2.97	261	0.238	0.000964	7.48	0.00258	0.0000015	5.81E-11	1.68E-10	1.65E-20	1.83E-13	1.97E-21	0
61	11.5	1.56	5.63	713	0.16	0.00134	6.83	0.00218	0.000000654	3.1E-11	1.94E-12	-1.13E-23	1.8E-16	1E-23	0
60.8	10.3	0.402	2.94	266	0.231	0.000939	7.47	0.00283	0.00000189	9.87E-11	2.43E-10	3.53E-20	2.99E-13	1.32E-20	0
56.7	11.6	1.51	5.42	747	0.152	0.00123	6.87	0.00231	0.000000757	3.41E-11	3.1E-12	-2.21E-23	5.33E-18	2.3E-23	0
60.2	9.64	0.553	2.95	264	0.233	0.00094	7.46	0.00284	0.00000197	1.78E-10	3.2E-10	7.26E-20	4.19E-13	2.3E-20	0
55.6	9.4	1.52	5.66	462	0.181	0.00145	6.79	0.00266	0.00000117	1.63E-12	5.31E-11	4.57E-22	-3.35E-14	-1.87E-22	0
61.1	9.89	0.431	2.67	322	0.184	0.000711	7.41	0.0022	0.000000288	4.91E-11	6.89E-11	3.9E-21	3.6E-14	-9.46E-22	0
55.5	9.34	1.25	4.92	384	0.203	0.00144	6.84	0.0027	0.000000563	5.24E-12	1.33E-10	-3.4E-21	-4.12E-14	-8.18E-22	0
60.6	9.37	0.463	2.61	337	0.187	0.000832	7.28	0.00222	0.000000292	1.81E-11	4.4E-11	1.23E-21	2.17E-14	1.3E-22	0
60.2	9.08	0.141	2.3	340	0.187	0.000961	7.13	0.00245	0.00000102	8.45E-11	5.96E-11	3.64E-21	4.48E-14	2.16E-21	0
65.8	13.4	0.344	2.48	383	0.203	0.000879	7.48	0.00248	0.00000146	8.3E-11	1.56E-10	1.47E-20	1.79E-13	9.99E-21	0
67.6	13.4	0.344	3.15	438	0.151	0.0011	6.89	0.00201	4.21E-08	3.04E-11	2.66E-12	-1.51E-23	6.13E-17	1.85E-23	0
70.7	12.3	0.0557	3.03	366	0.169	0.000883	7.18	0.00209	0.000000357	3.76E-11	1.11E-11	1.64E-22	6.19E-15	1.57E-22	0
106	15.1	-0.299	4.58	1780	0.103	0.00101	6.94	0.00166	7.55E-09	9.46E-11	1.99E-11	7.88E-22	1.26E-15	-3.55E-22	0
107	15.6	-0.352	4.65	1740	0.104	0.000998	6.95	0.00169	6.06E-09	1.06E-10	2.24E-11	1.04E-21	7.59E-16	-3.46E-22	0
106	15.3	-0.446	4.43	1560	0.105	0.000976	6.98	0.00177	0.000000019	1.39E-10	2.7E-11	1.62E-21	5.46E-16	-2.94E-22	0
74	7.12	1.21	6.04	468	0.158	0.00119	6.83	0.00188	0.000000453	3.38E-11	1.32E-11	-9.43E-23	-8.62E-15	-2.63E-22	0
70	9.61	0.112	2.26	247	0.19	0.00101	7.05	0.00218	0.000000718	1.64E-10	4.82E-12	-1.08E-22	-3.7E-15	8.21E-23	0
73.4	6.12	0.102	2.62	131	0.219	0.00175	6.51	0.00206	0.000000165	1.25E-11	1.98E-12	-8.71E-24	-8.02E-16	4.57E-24	0
90.3	9.5	2.12	10.3	502	0.161	0.00128	6.79	0.00153	7.79E-09	3.79E-11	2.34E-14	2.13E-26	1.59E-18	6.01E-27	0
88	10.2	1.65	6.21	617	0.143	0.00108	6.91	0.00141	7.9E-09	2.36E-12	3.53E-12	-9.95E-24	1.07E-16	2.13E-24	0
90	7.07	0.79	3.68	1130	0.153	0.000905	7.12	0.00134	0.000000154	2.02E-11	2.27E-11	4.22E-22	8.65E-16	2.4E-22	0
88.8	10.3	2.08	7.75	604	0.138	0.00111	6.89	0.00142	7.25E-09	2.03E-12	3.36E-12	-8.29E-24	8.88E-17	2.84E-24	0
89.6	8.4	2.5	12.3	1080	0.155	0.00121	6.82	0.00133	6.82E-08	1.1E-11	3.35E-11	5.48E-22	-1.24E-15	3.37E-22	0
89.5	10.7	1.78	6.65	576	0.136	0.00113	6.86	0.00146	2.17E-08	2.66E-12	3.01E-12	-3.65E-24	4.28E-16	-7.7E-24	0
89.7	8.76	2.23	10	1000	0.158	0.00114	6.89	0.00137	0.000000105	5.7E-12	2.75E-11	3.44E-22	-1.23E-15	-1.42E-23	0
95.5	7.82	0.993	4.88	478	0.162	0.0011	6.93	0.0016	0.000000494	4.03E-11	1.37E-11	1.85E-22	9.55E-15	2.65E-22	0
91.5	11.1	1.28	5.09	556	0.142	0.00105	6.93	0.00145	6.73E-09	4.63E-12	2.41E-12	1.33E-25	1.83E-16	-8.05E-24	0
91	10.6	1.12	5.39	549	0.134	0.00115	6.84	0.00146	9.25E-09	6.17E-12	1.57E-12	3.8E-24	1.51E-16	-3.07E-24	0
97.2	8.24	0.858	4.74	501	0.176	0.000908	7.14	0.00154	0.000000417	2.74E-11	1.39E-11	9.21E-23	8.68E-15	2.54E-22	0
91.1	11.3	0.893	4.67	542	0.135	0.00113	6.86	0.00146	2.75E-09	6.02E-12	7.62E-13	-6.2E-25	2.54E-18	-1.51E-24	0
90.7	11.5	1.41	5.55	543	0.144	0.00115	6.86	0.00145	1.26E-08	4.47E-12	1.36E-12	-3.29E-24	-1.32E-16	-6.39E-25	0
88.2	10.9	1.02	4.33	538	0.149	0.00113	6.86	0.00147	1.18E-08	5.08E-12	5.09E-13	-5.62E-25	-5.53E-17	-5.94E-25	0
88.2	12.5	0.774	3.69	521	0.157	0.000966	7.02	0.00146	0.000000039	9.96E-12	7E-13	-1.41E-24	-1.35E-16	-1.2E-24	0
95	7.27	0.195	3.25	760	0.155	0.000882	7.16	0.0014	0.000000167	4.96E-12	1.02E-11	5.2E-23	1.47E-15	-5.04E-23	0
99.8	7.41	0.47	3.79	417	0.165	0.0013	6.77	0.00156	0.000000316	4.05E-11	1.11E-12	4.47E-24	6.2E-16	5.99E-24	0
88.8	14.5	0.97	4.14	533	0.152	0.000891	7.11	0.00142	1.42E-08	9.77E-12	2.3E-13	5.26E-27	-2.02E-17	3.45E-25	0
93.8	7.19	0.616	4.34	896	0.159	0.000673	7.5	0.00132	1.03E-08	1.74E-12	6.17E-12	1.58E-23	-2.43E-16	-1.26E-23	0
85.9	14.5	1.38	5.15	539	0.15	0.00105	6.94	0.00148	1.13E-08	1.36E-11	1.06E-12	3.31E-24	3.52E-17	-2.29E-24	0
92.6	6.85	0.446	3.75	940	0.162	0.000691	7.47	0.00133	5.18E-09	3.1E-12	7.76E-12	3.22E-23	-2.96E-16	-2.03E-23	0
86.9	13.1	1.54	5.64	517	0.153	0.000983	7.01	0.00146	1.08E-08	2.1E-11	3.03E-13	4.41E-25	3.12E-17	6.22E-25	0
91.7	7.91	0.787	4.57	951	0.158	0.000671	7.5	0.00135	4.18E-09	4.68E-12	8.6E-12	5.44E-23	-5.31E-16	-3.89E-24	0
90.1	12.5	1.6	6.5	506	0.146	0.00107	6.93	0.00147	1.69E-08	2.35E-11	1.23E-12	4.73E-24	6.71E-17	-4.6E-24	0
90.9	7.41	0.432	3.58	1020	0.164	0.000676	7.48	0.00135	6.37E-09	1.05E-11	1.04E-11	1.07E-22	-4.79E-16	-2.35E-23	0
89.2	6.95	0.37	3.48	1020	0.167	0.000694	7.48	0.00136	6.8E-09	1.37E-11	1.05E-11	1.26E-22	-8.19E-16	6.82E-24	0
89.4	12.4	1.14	5.18	628	0.153	0.000615	7.53	0.00142	5.08E-08	2.44E-11	4.67E-12	8.35E-24	4.84E-16	4.91E-23	0
87.8	6.55	0.247	2.76	980	0.172	0.000741	7.41	0.00138	3.33E-09	1.15E-11	1.3E-11	1.58E-22	-6.98E-16	2.02E-23	0
89.6	9.03	0.522	2.57	496	0.174	0.00119	6.86	0.00148	6.01E-08	1.17E-11	8.6E-12	-6.42E-23	2.08E-15	-5.73E-23	0
91	12.8	1.25	5.38	644	0.157	0.000652	7.49	0.00141	5.38E-08	3.88E-11	4.71E-12	3.18E-23	7.33E-16	5.53E-23	0
89.2	7.03	0.533	3.93	1050	0.176	0.000742	7.45	0.00136	1.03E-08	1.76E-11	1.04E-11	1.34E-22	-1.05E-15	4.13E-23	0
90.8	8	0.575	4.3	648	0.172	0.00114	6.92	0.00143	6.18E-08	7.11E-12	2.5E-11	2.92E-22	5.92E-15	-1.61E-22	0
89.1	12.1	1.26	5.22	668	0.156	0.00065	7.48	0.0014	3.54E-08	2.27E-11	4.02E-12	1.36E-23	3.86E-16	3.59E-23	0
88.6	6.19	0.591	3.5	1040	0.178	0.000819	7.35	0.00136	3.99E-09	2.04E-11	1.33E-11	2.05E-22	-8.24E-16	7.99E-23	0
91.6	9.13	0.884	5.05	677	0.178	0.000724	7.45	0.00138	9.01E-09	4.16E-12	1.09E-11	6.2E-23	-7.84E-16	-3.91E-23	0
88.8	13.6	1.36	5.67	648	0.152	0.000675	7.46	0.00142	0.000000026	3.35E-11	3.65E-12	2.48E-23	3.88E-16	3.18E-23	0
87.9	6.03	0.588	4.08	1030	0.177	0.000853	7.33	0.00138	3.87E-09	2.42E-11	1.39E-11	2.33E-22	-8.52E-16	1.04E-22	0
92.6	9.61	1.45	7.22	688	0.186	0.000721	7.49	0.00137	1.22E-08	3.44E-12	1.02E-11	4.72E-23	-9.09E-16	-3.77E-23	0
88.8	15.4	1.32	5.07	681	0.138	0.000816	7.22	0.00142	1.01E-08	5E-11	1.7E-12	4.3E-25	6.87E-18	-1.56E-23	0
92.5	10.1	0.771	4.38	766	0.136	0.000882	7.1	0.00134	3.95E-08	1.07E-11	1.78E-12	7.65E-24	3.51E-16	-1.24E-24	0
88.7	6.91	1.02	7.19	1120	0.173	0.000841	7.3	0.00136	0.000000007	4.41E-11	1.74E-11	4.7E-22	-1.28E-15	1.01E-22	0
90	8.79	1.29	6.33	683	0.186	0.00074	7.45	0.00139	9.14E-09	1.41E-12	1.2E-11	4.46E-23	-7.84E-16	-2.06E-23	0
87.3	14.1	1.33	5.13	672	0.144	0.000735	7.34	0.00141	4.22E-09	1.67E-11	2.43E-12	1.25E-23	-9.94E-17	9.08E-24	0
87.2	6.42	0.359	3.13	1030	0.178	0.000977	7.14	0.00141	0.000000024	3.09E-11	2.94E-11	8.52E-22	1.07E-15	2.47E-22	0
90.2	10	1.67	7.35	730	0.185	0.000736	7.47	0.00139	1.02E-08	4.55E-12	1.2E-11	7.67E-23	-1.19E-15	-4.45E-23	0
87.2	13.5	1.44	5.43	625	0.163	0.000683	7.49	0.00144	4.07E-08	2.27E-11	3.56E-12	-3.34E-24	1.68E-16	3.19E-23	0
87.7	7.42	0.485	2.7	931	0.173	0.000692	7.5	0.00137	6.71E-09	3.12E-12	1.1E-11	4.48E-23	-8.47E-16	4.59E-23	0
90.8	10.6	1.85	7.49	775	0.185	0.000769	7.42	0.00138	1.24E-08	6.94E-12	1.26E-11	1.09E-22	-9.06E-16	-4.27E-23	0
88.2	14.3	1.48	5.38	632	0.162	0.000685	7.47	0.00145	5.89E-08	3.03E-11	3.52E-12	1.16E-23	5.51E-16	3.44E-23	0
88.2	7.48	0.6	3.15	984	0.174	0.000715	7.47	0.00136	5.94E-09	8.34E-12	1.15E-11	7.14E-23	-8.51E-16	8.74E-23	0
91	9.45	2.03	8.59	704	0.181	0.000908	7.22	0.0014	9.1E-09	6.63E-12	1.44E-11	-6.36E-23	8.38E-16	1.25E-22	0
89.3	14.9	1.39	5.09	665	0.158	0.000664	7.49	0.00143	5.78E-08	2.97E-11	3.4E-12	1.09E-23	5.34E-16	3.24E-23	0
90	7.18	0.327	2.46	1020	0.171	0.000693	7.5	0.00134	7.93E-09	5.38E-12	1.05E-11	4.5E-23	-9.28E-16	6.53E-23	0
92	9.92	1.98	8.78	725	0.178	0.000848	7.31	0.0014	2.67E-08	8.42E-12	1.58E-11	-6.73E-23	1.14E-15	1.69E-22	0
90.3	15	1.34	4.87	711	0.154	0.000617	7.56	0.00139	0.000000037	1.73E-11	3.72E-12	-1.44E-23	-8.8E-17	2.61E-23	0
91.1	7.14	0.364	2.63	1070	0.166	0.000684	7.5	0.00133	8.26E-09	5.17E-12	1.06E-11	4.75E-23	-9.39E-16	6.2E-23	0
92.3	12.2	2.25	9.41	737	0.176	0.000894	7.27	0.0014	3.05E-08	1.27E-11	1.66E-11	-7.04E-23	1.79E-15	2.3E-22	0
90.7	14.8	1.49	5.42	727	0.161	0.000609	7.61	0.00136	1.42E-08	8.45E-12	4.66E-12	-2.81E-23	-5.36E-16	8E-24	0
95.2	10.4	1.09	5.02	670	0.147	0.00122	6.79	0.00136	4.77E-08	1.76E-13	5.02E-12	4.63E-24	1.08E-15	9.28E-25	0
91.9	7.75	0.558	3.35	1100	0.166	0.000669	7.53	0.00133	0.000000016	1.11E-11	1.05E-11	7.13E-23	-1.16E-15	8.7E-23	0
92.4	11.7	1.91	8.13	901	0.177	0.000771	7.42	0.00136	7.89E-09	4.12E-12	1.53E-11	9.32E-23	-1.19E-15	-7.73E-23	0
89.9	14.7	1.53	5.61	710	0.169	0.000625	7.61	0.00138	1.69E-08	9.31E-12	5.43E-12	-3.35E-23	-6.95E-16	1.92E-23	0
94.9	10.7	0.716	3.57	696	0.154	0.00073	7.34	0.00127	2.02E-08	4.01E-12	2.53E-12	-6.6E-24	-4.99E-17	4.66E-24	0
92	8.71	0.877	4.83	1100	0.172	0.000683	7.52	0.00133	1.72E-08	2E-11	1.03E-11	7.62E-23	-1.35E-15	1.26E-22	0
93.1	11.8	1.99	8.31	828	0.168	0.00083	7.3	0.00139	4.63E-08	8.4E-12	1.73E-11	-7.51E-23	1.77E-15	1.95E-22	0
91.3	15.1	1.51	5.55	738	0.17	0.000608	7.62	0.00136	1.65E-08	8.15E-12	5.51E-12	-3.14E-23	-6.89E-16	1.94E-23	0
94.2	10.5	0.686	3.47	715	0.146	0.000821	7.2	0.00127	1.36E-08	8.64E-13	2.8E-12	-3.87E-24	1.62E-16	1.98E-24	0
92.4	8.73	0.708	3.17	1160	0.169	0.000714	7.46	0.00132	9.5E-09	1.93E-11	1.26E-11	1.37E-22	-1.2E-15	1.42E-22	0
92.7	11.4	1.86	7.96	892	0.164	0.000818	7.32	0.00136	1.63E-08	2E-12	1.66E-11	-6.09E-23	1.18E-16	7.35E-23	0
91.2	14.4	1.37	5.3	748	0.175	0.000612	7.62	0.00135	1.65E-08	7.88E-12	5.63E-12	-3.37E-23	-7.09E-16	1.64E-23	0
93.5	10.3	0.478	3.5	811	0.153	0.000682	7.42	0.00124	9.63E-10	6.65E-12	1.94E-12	-5.87E-24	-2.7E-17	-3.78E-24	0
91.5	8.19	0.668	2.92	1190	0.166	0.000709	7.47	0.00132	9.76E-09	1.86E-11	1.25E-11	1.47E-22	-1.18E-15	1.22E-22	0
94.9	12.7	1.57	6.19	992	0.161	0.000739	7.43	0.00133	6.26E-09	1.22E-12	1.53E-11	6.19E-23	-1.13E-15	-2.29E-23	0
92.4	15.1	1.27	4.94	780	0.17	0.000619	7.63	0.00134	1.62E-08	4.77E-12	6.2E-12	-3.35E-23	-6.96E-16	4.38E-24	0
92.9	10.1	0.613	4.64	847	0.16	0.000738	7.36	0.00124	1.23E-09	6.63E-12	1.78E-12	-9.22E-25	-4.15E-17	-6.04E-24	0
92.2	8.25	0.626	3.01	1090	0.181	0.000651	7.62	0.00132	4.61E-08	1.72E-11	7.43E-12	7.72E-24	-2.87E-16	8.37E-23	0
90.9	12.1	1.94	7.68	855	0.165	0.0011	6.95	0.0014	1.48E-08	5.05E-12	1.83E-11	-1.66E-22	2.2E-15	5.86E-23	0
90.2	15.4	1.31	5.32	811	0.175	0.000624	7.65	0.00134	1.81E-08	2.21E-12	5.79E-12	-1.75E-23	-6.81E-16	1.12E-23	0
92.1	8.3	1.4	6.29	778	0.155	0.000925	7.12	0.00128	1.07E-08	1.05E-11	6.62E-13	-5.66E-25	2.41E-17	1.65E-24	0
90.5	7.69	0.409	2.78	1100	0.176	0.00068	7.59	0.00133	3.99E-08	1.52E-11	8.42E-12	2.31E-23	-6.9E-16	9.26E-23	0
94.1	14.2	2.02	8.37	771	0.193	0.000888	7.39	0.00143	6.92E-08	1.04E-11	2.72E-11	-4.5E-23	3.21E-15	4.54E-22	0
85.7	16.5	1.5	5.08	811	0.145	0.000804	7.22	0.0014	2.95E-09	6.11E-11	1.43E-12	-1.04E-23	-7.38E-17	-8.34E-24	0
92.9	9.04	0.795	4.44	862	0.153	0.000761	7.32	0.00125	5.04E-09	5.69E-12	1.62E-12	-2.41E-24	-6.21E-17	-4.27E-24	0
90.8	8.44	0.46	2.99	1100	0.175	0.000673	7.59	0.00134	3.38E-08	1.51E-11	8.94E-12	2.04E-23	-1.14E-15	1.02E-22	0
90.9	11	2.11	9	900	0.174	0.000971	7.23	0.00139	5.99E-10	2.84E-12	2.05E-11	-1.27E-22	-2.35E-16	9.21E-23	0
81.9	15.4	1.97	6.66	871	0.144	0.000957	7.04	0.00143	7.28E-08	1.28E-11	1.56E-12	6.13E-24	-4.18E-16	-3.3E-24	0
90	6.9	1.36	6.55	879	0.152	0.00098	7.05	0.00131	1.51E-08	4.4E-12	1.15E-12	3.5E-25	1.29E-16	-2.56E-24	0
88.5	6.81	0.322	3.29	1120	0.175	0.000729	7.54	0.00136	2.97E-08	1.12E-11	1.04E-11	5.6E-23	-1.75E-15	9.68E-23	0
91.4	12.1	2.23	10.7	932	0.176	0.000959	7.22	0.00141	4.84E-10	5.33E-12	2.16E-11	-2.19E-22	-2.1E-16	7.65E-23	0
85.5	14.7	1.56	5.71	860	0.158	0.000734	7.37	0.00138	6.25E-09	3.15E-11	1.29E-12	-3.68E-24	4.85E-17	7.4E-24	0
90.8	8.23	1.08	4.15	882	0.16	0.00102	7.02	0.00131	8.04E-09	3.78E-12	1.08E-12	-2.09E-24	9.5E-17	-6.17E-25	0
88.5	6.92	0.673	3.93	1160	0.181	0.000805	7.5	0.00136	2.92E-08	1.12E-11	1.05E-11	7.68E-23	-1.78E-15	8.38E-23	0
91.7	11	1.92	8.48	970	0.173	0.000982	7.2	0.00141	4.02E-10	7.5E-12	2.17E-11	-2.57E-22	2.88E-17	1.01E-22	0
87.6	16.2	1.82	7.14	885	0.158	0.000735	7.38	0.00137	8.73E-10	3.31E-11	1.35E-12	-9.05E-24	-2.62E-17	2.27E-25	0
91	7.91	1.5	5.43	904	0.158	0.000989	7.06	0.0013	5.55E-09	9.39E-12	5.93E-13	-3.94E-26	4.41E-17	-1.4E-24	0
89.4	7.41	0.717	3.65	1270	0.17	0.000776	7.5	0.00134	2.68E-08	1.32E-11	9.6E-12	8.94E-23	-1.55E-15	6.09E-23	0
92.3	10.8	1.89	7.44	947	0.171	0.00106	7.15	0.00143	5.02E-09	1.52E-11	2.23E-11	-3.35E-22	4.82E-16	2.37E-22	0
88.6	15.9	1.52	6.08	943	0.157	0.000703	7.45	0.00134	1.22E-08	9.27E-12	3.65E-12	-1.77E-23	1.64E-16	-1.16E-23	0
91.1	8.91	1.77	6.71	954	0.157	0.0011	6.93	0.00132	2.18E-08	1.33E-11	5.11E-13	8.23E-25	3.11E-17	1.05E-24	0
89.3	8.32	0.722	4.05	1320	0.167	0.000689	7.52	0.00133	2.42E-08	1.39E-11	1.02E-11	8.76E-23	-1.49E-15	8.29E-23	0
92.6	10.2	1.34	5.53	1020	0.147	0.00087	7.15	0.00129	1.22E-08	1.98E-11	2.76E-13	-2.16E-25	3.03E-17	6.1E-25	0
88.5	8.68	0.76	4.1	1370	0.166	0.000714	7.5	0.00134	2.58E-08	1.18E-11	9.89E-12	8.58E-23	-1.55E-15	6.4E-23	0
89.7	15.8	1.78	7.37	770	0.22	0.000915	7.61	0.00147	6.46E-08	2.93E-12	1.44E-11	8.61E-23	-2.91E-15	3.58E-23	0
87.6	8.2	0.717	3.8	1410	0.169	0.000721	7.51	0.00134	3.92E-08	1.44E-11	7.84E-12	5.33E-23	-1.18E-15	6.39E-23	0
90.8	17.8	2.01	7.99	793	0.224	0.000931	7.63	0.00147	6.69E-08	3.61E-12	1.28E-11	8.61E-23	-2.8E-15	9.92E-24	0
87.9	7.69	0.832	3.95	1460	0.171	0.000826	7.39	0.00133	2.44E-08	8.59E-12	1E-11	6.89E-23	-1.02E-15	6.26E-23	0
87.7	17.1	2.16	9.06	794	0.216	0.000881	7.64	0.00149	6.91E-08	4.87E-12	1.02E-11	6.36E-23	-2.55E-15	-3.29E-23	0
93.6	9.85	0.441	3	1030	0.139	0.000893	7.11	0.00126	2.54E-09	1.09E-11	3.84E-13	2.37E-26	7.77E-18	7.84E-25	0
87.2	8.65	1.42	6.84	1300	0.185	0.000783	7.54	0.00137	6.72E-08	1.23E-11	6.58E-12	-9.25E-24	-3.81E-16	5.85E-23	0
92.1	13.9	1.9	7.56	1060	0.185	0.000975	7.36	0.00142	2.06E-08	3.56E-13	2.22E-11	6.19E-23	-2.57E-15	-7.9E-24	0
85.7	19.2	1.6	6.16	970	0.15	0.000771	7.26	0.00138	3.75E-09	6.54E-11	7.63E-14	5.93E-27	4.64E-18	-1.7E-25	0
95.5	11.1	0.499	2.87	1090	0.14	0.000864	7.15	0.00122	1.06E-08	3.22E-12	1.63E-12	-2.52E-25	1.68E-16	3.73E-24	0
88.8	9.04	1.04	5.26	1360	0.182	0.000768	7.55	0.00135	7.63E-08	1.32E-11	5.2E-12	6.98E-24	-4.07E-16	4.24E-23	0
87.5	8.92	2	9.15	1190	0.166	0.000969	7.15	0.00141	2.42E-09	3.49E-12	2.4E-11	2.03E-22	-9.39E-16	-8.36E-23	0
87.2	18.1	0.971	3.79	1070	0.141	0.000711	7.35	0.00135	7.61E-08	7.16E-12	6.89E-12	3.87E-23	1.9E-15	-2.92E-23	0
93.6	10.5	0.343	2.7	1080	0.139	0.000915	7.08	0.00124	5.26E-09	1.76E-12	6.97E-13	-6.62E-25	1.54E-17	3.94E-25	0
88.5	9.66	0.869	4.79	1330	0.183	0.000761	7.59	0.0014	0.000000142	1.04E-11	5.11E-12	3.46E-23	-7.5E-16	1.41E-23	0
88.8	9.63	2.11	8.7	1180	0.163	0.000965	7.18	0.00142	2.59E-09	1.04E-12	2.29E-11	1.09E-22	-1.07E-15	-2.29E-23	0
85.8	7.43	0.415	3.81	1440	0.18	0.000771	7.52	0.00137	8.12E-08	1.55E-11	5.31E-12	3.55E-23	-7.1E-16	3.25E-23	0
86.7	7.54	1.59	7.24	1180	0.16	0.00106	7.05	0.00143	4.3E-10	4.95E-13	2.42E-11	4.08E-23	-1.38E-16	-7.31E-23	0
84.3	6.7	0.151	3.19	1460	0.18	0.000825	7.44	0.00137	6.05E-08	1.31E-11	7.33E-12	6.34E-23	-1.06E-15	3.37E-23	0
82.6	6.65	0.719	4.78	1230	0.154	0.00107	6.98	0.00145	7.02E-09	6.61E-13	2.62E-11	1.03E-22	2.05E-16	3.64E-23	0
81.1	5.56	-0.0298	2.53	1380	0.176	0.00096	7.23	0.00139	5.06E-08	1.55E-11	1.63E-11	2.58E-22	4.12E-16	-1.21E-23	0
85.7	10.6	1.75	8.46	1250	0.16	0.000996	7.09	0.00145	1.42E-10	1.34E-13	2.41E-11	-2.47E-23	-8.42E-18	-3.54E-23	0
